id,title_english,title_romaji,title_native,format,status,episodes,season,season_year,average_score,mean_score,popularity,favourites,genres,tags,tag_categories,sp_tags,main_studio,prequel_id,sequel_id
435,Magic Knight Rayearth,Magic Knight Rayearth,魔法騎士（マジックナイト）レイアース,TV,FINISHED,20,FALL,1994,71,72,19905,351,Action|Adventure|Comedy|Drama|Fantasy|Mahou Shoujo|Mecha,Magic|Super Power|Swordplay|Isekai|Female Protagonist|Medieval|Shoujo|Primarily Female Cast|Ojou-sama|Henshin|Super Robot|Elf|Primarily Teen Cast|Archery|Desert|Chibi|Kuudere|Tanned Skin|Matriarchy,Theme-Fantasy|Theme-Fantasy|Theme-Action|Theme-Fantasy|Cast-Main Cast|Setting-Time|Demographic|Cast-Main Cast|Cast-Traits|Theme-Fantasy|Theme-Sci-Fi-Mecha|Cast-Traits|Cast-Main Cast|Theme-Action|Setting-Scene|Theme-Other|Cast-Traits|Cast-Traits|Setting,Tragedy|Dissociative Identities|Gender Bending|Age Gap|Heterosexual|Gambling|Space|Dragons,Tokyo Movie Shinsha,,1563
594,Naruto: The Lost Story - Mission: Protect the Waterfall Village,NARUTO: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,NARUTO -ナルト- 滝隠れの死闘 オレが英雄だってばよ！,SPECIAL,FINISHED,1,WINTER,2003,64,64,19900,143,Action|Adventure|Comedy,Ninja|Shounen|Super Power|Primarily Male Cast|Orphan|Primarily Child Cast|Anti-Hero|Assassins,Cast-Traits|Demographic|Theme-Fantasy|Cast-Main Cast|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Other-Organisations,Bullying|Crime,Studio Pierrot,,
14189,"Dusk Maiden of Amnesia: ""Ghost Girl""",Tasogare Otome x Amnesia: Taima Otome,黄昏乙女×アムネジア 退魔乙女,OVA,FINISHED,1,FALL,2012,72,72,19893,171,Horror|Mystery|Romance|Supernatural,School|Ghost|Heterosexual|Urban Fantasy|Shounen|Female Protagonist|Male Protagonist|Nudity|School Club,Setting-Scene|Cast-Traits|Theme-Romance|Setting-Universe|Demographic|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Setting-Scene,,,12445,
101633,BanG Dream! 2nd Season,BanG Dream! 2nd Season,BanG Dream! 2nd Season,TV,FINISHED,13,WINTER,2019,74,74,19889,433,Comedy|Drama|Music|Slice of Life,Band|Female Protagonist|Full CGI|Primarily Female Cast|Cute Girls Doing Cute Things|Primarily Teen Cast|Rock Music|Ships|School|Tsundere|Idol|Twins|Chuunibyou|Gyaru|Ensemble Cast|Urban,Theme-Arts-Music|Cast-Main Cast|Technical|Cast-Main Cast|Theme-Slice of Life|Cast-Main Cast|Theme-Arts-Music|Theme-Other-Vehicle|Setting-Scene|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Main Cast|Setting-Scene,,SANZIGEN,87435,101634
20455,Soni-Ani: SUPER SONICO THE ANIMATION,SoniAni: SUPER SONICO THE ANIMATION,そにアニ -SUPER SONICO THE ANIMATION-,TV,FINISHED,12,WINTER,2014,55,56,19879,157,Comedy|Music|Slice of Life,Female Protagonist|Band|Episodic|Cute Girls Doing Cute Things|Modeling|Idol|CGI|Large Breasts,Cast-Main Cast|Theme-Arts-Music|Technical|Theme-Slice of Life|Theme-Arts|Cast-Traits|Technical|Sexual Content,Zombie,WHITE FOX,,
10572,Ro-Kyu-Bu ~ Fast Break!,Ro-Kyu-Bu!,ロウきゅーぶ!,TV,FINISHED,12,SUMMER,2011,64,64,19874,140,Comedy|Ecchi|Sports,Basketball|Cute Girls Doing Cute Things|Primarily Child Cast|School Club|Primarily Female Cast|School|Heterosexual|Male Protagonist|Age Gap|Tsundere,Theme-Game-Sport|Theme-Slice of Life|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Setting-Scene|Theme-Romance|Cast-Main Cast|Theme-Romance|Cast-Traits,,project No.9,,15807
183661,Isekai Office Worker: The Other World's Books Depend on the Bean Counter,Isekai no Sata wa Shachiku Shidai,異世界の沙汰は社畜次第,TV,FINISHED,12,WINTER,2026,69,69,19867,461,Adventure|Fantasy|Romance|Slice of Life,Male Protagonist|Work|Economics|LGBTQ+ Themes|Boys' Love|Magic|Politics|Royal Affairs|Isekai|Primarily Adult Cast|Kingdom Management|Religion|Love Triangle,Cast-Main Cast|Setting-Scene|Theme-Other|Theme-Other|Theme-Romance|Theme-Fantasy|Theme-Other|Theme-Other|Theme-Fantasy|Cast-Main Cast|Theme-Drama|Theme-Other|Theme-Romance,Drugs|Revenge,Studio DEEN,,
15377,Samurai Bride,Hyakka Ryouran: Samurai Bride,百花繚乱 サムライブライド,TV,FINISHED,12,SPRING,2013,63,63,19867,183,Action|Comedy|Ecchi|Romance,Nudity|Samurai|Primarily Female Cast|Swordplay|Female Harem|Henshin|Heterosexual|Maids|Male Protagonist|School|Kuudere,Cast-Traits|Cast-Traits|Cast-Main Cast|Theme-Action|Theme-Romance|Theme-Fantasy|Theme-Romance|Cast-Traits|Cast-Main Cast|Setting-Scene|Cast-Traits,,,8277,20823
731,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Interstella 5555: THE 5TORY OF THE 5ECRET 5TAR 5YSTEM,インターステラ5555：THE 5TORY OF THE 5ECRET 5TAR 5YSTEM,MOVIE,FINISHED,1,SPRING,2003,77,77,19862,649,Adventure|Drama|Music|Sci-Fi,Band|Aliens|No Dialogue|Primarily Adult Cast|Cyberpunk|Space Opera|Space|Ensemble Cast|Female Protagonist|Crime|Primarily Male Cast|Male Protagonist|Fashion|Dancing|Cars|Elderly Protagonist,Theme-Arts-Music|Cast-Traits|Technical|Cast-Main Cast|Theme-Sci-Fi|Theme-Sci-Fi|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Theme-Other|Cast-Main Cast|Cast-Main Cast|Theme-Arts|Theme-Arts-Music|Theme-Other-Vehicle|Cast-Main Cast,Memory Manipulation|Tragedy|Amnesia|Conspiracy,Toei Animation,,
153687,PSYCHO-PASS: Providence,PSYCHO-PASS PROVIDENCE,劇場版 PSYCHO-PASS サイコパス PROVIDENCE,MOVIE,FINISHED,1,SPRING,2023,76,77,19858,231,Action|Psychological|Sci-Fi|Thriller,Cyberpunk|Artificial Intelligence|Female Protagonist|Crime|Dystopian|Police|Guns|Religion|Politics|Espionage|Detective|CGI|Augmented Reality,Theme-Sci-Fi|Cast-Traits|Cast-Main Cast|Theme-Other|Setting-Time|Theme-Other-Organisations|Theme-Action|Theme-Other|Theme-Other|Theme-Action|Cast-Traits|Technical|Setting-Universe,Conspiracy|Anti-Hero|Criminal Organization|Fugitive,Production I.G,104990,108307
21512,Ensemble Stars!,Ensemble Stars!,あんさんぶるスターズ！,TV,FINISHED,24,SUMMER,2019,65,66,19833,433,Music|Slice of Life,Ensemble Cast|Primarily Male Cast|Idol|Primarily Teen Cast|Urban|Kuudere|Tsundere|Female Protagonist|Cute Boys Doing Cute Things|School|LGBTQ+ Themes|CGI|Twins|Ninja|Band|Male Harem,Cast-Main Cast|Cast-Main Cast|Cast-Traits|Cast-Main Cast|Setting-Scene|Cast-Traits|Cast-Traits|Cast-Main Cast|Theme-Slice of Life|Setting-Scene|Theme-Other|Technical|Cast-Traits|Cast-Traits|Theme-Arts-Music|Theme-Romance,,david production,,141907
194028,Wash It All Away,Kirei ni Shitemoraemasu ka.,綺麗にしてもらえますか。,TV,FINISHED,12,WINTER,2026,67,67,19825,279,Comedy|Romance|Slice of Life,Iyashikei|Work|Female Protagonist|Amnesia|Educational|Coastal|Seinen|Age Gap|Volleyball,Theme-Slice of Life|Setting-Scene|Cast-Main Cast|Cast-Traits|Theme-Other|Setting-Scene|Demographic|Theme-Romance|Theme-Game-Sport,Nudity,Okuruto Noboru,,
20533,Buddy Complex,Buddy Complex,バディ・コンプレックス,TV,FINISHED,13,WINTER,2014,67,67,19795,217,Action|Drama|Mecha|Sci-Fi,Time Manipulation|War|Military|Real Robot|Male Protagonist|Super Robot,Theme-Sci-Fi|Theme-Other|Theme-Other-Organisations|Theme-Sci-Fi-Mecha|Cast-Main Cast|Theme-Sci-Fi-Mecha,Amnesia|Love Triangle,Sunrise,,20685
2397,Digimon: Our War Game,Digimon Adventure: Bokura no War Game!,デジモンアドベンチャー ぼくらのウォーゲーム!,MOVIE,FINISHED,1,SPRING,2000,76,76,19763,573,Action|Adventure|Fantasy|Sci-Fi,Artificial Intelligence|Anthropomorphism|Male Protagonist|Proxy Battle|Urban|Urban Fantasy|Virtual World|Primarily Child Cast|Animals|Kaiju|Henshin|Kids|Software Development|Cyberpunk|Rural|Denpa,Cast-Traits|Cast-Traits|Cast-Main Cast|Theme-Other|Setting-Scene|Setting-Universe|Setting-Universe|Cast-Main Cast|Theme-Other|Theme-Fantasy|Theme-Fantasy|Demographic|Theme-Other|Theme-Sci-Fi|Setting-Scene|Theme-Other,,Toei Animation,552,1313
10015,Yu-Gi-Oh! Zexal,Yu☆Gi☆Oh! ZEXAL,遊☆戯☆王ZEXAL,TV,FINISHED,73,SPRING,2011,63,63,19741,369,Action|Fantasy,Card Battle|Male Protagonist|Alternate Universe|Amnesia|CGI|Dragons|Cyberpunk|Shounen|Henshin|Aliens,Theme-Game-Card & Board Game|Cast-Main Cast|Setting-Universe|Cast-Traits|Technical|Cast-Traits|Theme-Sci-Fi|Demographic|Theme-Fantasy|Cast-Traits,,Studio Gallop,,15489
20571,,IS: Infinite Stratos 2 - World Purge-hen,IS〈インフィニット・ストラトス〉2 ワールド・パージ編,OVA,FINISHED,1,FALL,2014,65,65,19739,168,Action|Comedy|Ecchi|Mecha|Sci-Fi,Female Harem|Real Robot|Tsundere|Foreign|Robots|Primarily Female Cast|School|Kuudere|Male Protagonist|Primarily Teen Cast|Nudity,Theme-Romance|Theme-Sci-Fi-Mecha|Cast-Traits|Setting-Scene|Cast-Traits|Cast-Main Cast|Setting-Scene|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Cast-Traits,,,18247,
21265,Yu-Gi-Oh!: The Dark Side of Dimensions,Yu☆Gi☆Oh!: THE DARK SIDE OF DIMENSIONS,遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,MOVIE,FINISHED,1,SPRING,2016,73,73,19718,390,Action|Adventure|Sci-Fi,Card Battle|Shounen|Male Protagonist|Primarily Male Cast|Urban Fantasy|Dissociative Identities|Cyberpunk|Proxy Battle,Theme-Game-Card & Board Game|Demographic|Cast-Main Cast|Cast-Main Cast|Setting-Universe|Cast-Traits|Theme-Sci-Fi|Theme-Other,Reincarnation,Studio Dice,481|97172,
155348,,ROAD OF NARUTO,ROAD OF NARUTO,SPECIAL,FINISHED,1,FALL,2022,82,82,19714,354,Action|Adventure|Drama|Fantasy|Supernatural,Ninja|Male Protagonist|Shounen|Martial Arts|Super Power|Anti-Hero,Cast-Traits|Cast-Main Cast|Demographic|Theme-Action|Theme-Fantasy|Cast-Main Cast,,Studio Pierrot,,
1288,Mobile Police Patlabor,Kidou Keisatsu Patlabor,機動警察パトレイバー,OVA,FINISHED,7,SPRING,1988,72,72,19708,347,Comedy|Mecha|Sci-Fi,Police|Real Robot|Episodic|Primarily Adult Cast|Work|Ensemble Cast|Female Protagonist|Conspiracy|Kaiju|Satire|Shounen,Theme-Other-Organisations|Theme-Sci-Fi-Mecha|Technical|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Theme-Drama|Theme-Fantasy|Theme-Comedy|Demographic,Terrorism,Studio DEEN,,1095
173388,Plus-Sized Elf,Elf-san wa Yaserarenai.,エルフさんは痩せられない。,TV_SHORT,FINISHED,12,SUMMER,2024,52,52,19705,283,Comedy|Ecchi|Fantasy|Slice of Life,Elf|Monster Girl|Urban Fantasy|Primarily Female Cast|Male Protagonist|Fitness|Food|Large Breasts|Work|Skeleton|Episodic|Educational|Reverse Isekai|Seinen|Nudity|Primarily Adult Cast|CGI|Body Image|Isekai|Kemonomimi|Shapeshifting|Female Protagonist|Gyaru,Cast-Traits|Cast-Traits|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Theme-Game-Sport|Theme-Arts|Sexual Content|Setting-Scene|Cast-Traits|Technical|Theme-Other|Theme-Fantasy|Demographic|Cast-Traits|Cast-Main Cast|Technical|Theme-Other|Theme-Fantasy|Cast-Traits|Theme-Fantasy|Cast-Main Cast|Cast-Traits,,Elias,,
180460,Detectives These Days Are Crazy!,Mattaku Saikin no Tantei to Kitara,まったく最近の探偵ときたら,TV,FINISHED,12,SUMMER,2025,71,71,19688,352,Comedy|Mystery,Surreal Comedy|Slapstick|Detective|Episodic|Ensemble Cast|Crime|Seinen|Urban|Police|Primarily Adult Cast|Gyaru,Theme-Comedy|Theme-Comedy|Cast-Traits|Technical|Cast-Main Cast|Theme-Other|Demographic|Setting-Scene|Theme-Other-Organisations|Cast-Main Cast|Cast-Traits,,LIDENFILMS,,
1142,Honey and Clover II,Hachimitsu to Clover II,ハチミツとクローバー II,TV,FINISHED,12,SUMMER,2006,79,79,19685,341,Drama|Romance|Slice of Life,Coming of Age|Josei|Male Protagonist|Love Triangle|Incest|Unrequited Love|Heterosexual|Kuudere,Theme-Drama|Demographic|Cast-Main Cast|Theme-Romance|Sexual Content|Theme-Romance|Theme-Romance|Cast-Traits,Age Gap,J.C.STAFF,16,
16890,,Makai Ouji: devils and realist,魔界王子 devils and realist,TV,FINISHED,12,SUMMER,2013,64,64,19682,198,Comedy|Fantasy|Mystery|Supernatural,Demons|Josei|Primarily Male Cast|Foreign|Historical|Angels|School|Butler|Cute Boys Doing Cute Things|Boys' Love|Gender Bending,Cast-Traits|Demographic|Cast-Main Cast|Setting-Scene|Setting-Time|Cast-Traits|Setting-Scene|Cast-Traits|Theme-Slice of Life|Theme-Romance|Theme-Other,,Doga Kobo,,
10851,,euphoria,euphoria,OVA,FINISHED,6,WINTER,2011,53,53,19664,470,Drama|Hentai|Psychological,Rape|Female Harem|Bondage|Primarily Female Cast|Nakadashi|Death Game|Defloration|Male Protagonist|Facial|Philosophy|Ahegao|Sex Toys|Fellatio|Nudity|Gore|Anti-Hero|Ero Guro|Hypersexuality|Anal Sex|Large Breasts|Irrumatio|Squirting|Torture|Primarily Teen Cast|Boobjob|Voyeur|Handjob|Asphyxiation|Scat|Body Horror|Group Sex|Sadism|Teacher|School|Tragedy|Watersports|Threesome|Tsundere|Double Penetration,Sexual Content|Theme-Romance|Sexual Content|Cast-Main Cast|Sexual Content|Theme-Other|Sexual Content|Cast-Main Cast|Sexual Content|Theme-Other|Sexual Content|Sexual Content|Sexual Content|Cast-Traits|Theme-Other|Cast-Main Cast|Theme-Other|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Theme-Other|Cast-Main Cast|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Theme-Other|Sexual Content|Sexual Content|Cast-Traits|Setting-Scene|Theme-Drama|Sexual Content|Sexual Content|Cast-Traits|Sexual Content,Amnesia|Alternate Universe|Cult|Human Pet|Public Sex|Incest|Pregnancy|Time Skip,Majin,,
1722,Nagasarete Airanto,Nagasarete Airantou,ながされて藍蘭島,TV,FINISHED,26,SPRING,2007,67,68,19662,251,Comedy|Ecchi|Fantasy|Romance,Female Harem|Primarily Female Cast|Rural|Shrine Maiden|Animals|Shounen|Kuudere,Theme-Romance|Cast-Main Cast|Setting-Scene|Cast-Traits|Theme-Other|Demographic|Cast-Traits,,feel.,,
6974,Occult Academy,Seikimatsu Occult Gakuin,世紀末オカルト学院,TV,FINISHED,13,SUMMER,2010,66,67,19656,118,Comedy|Mystery|Sci-Fi|Supernatural,School|Primarily Teen Cast|Female Protagonist|Tsundere|Detective|Ghost|Zombie|Aliens,Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits|Cast-Traits,Magic|Time Manipulation|Cult|Witch,A-1 Pictures,,
149073,My Hero Academia Season 5 OVA,Boku no Hero Academia 5 (ONA),僕のヒーローアカデミア 5 (ONA),ONA,FINISHED,2,SUMMER,2022,68,68,19624,206,Action|Comedy|Sports,Super Power|Baseball|Superhero|Shounen|Ensemble Cast|School|Crime|Guns|Slapstick,Theme-Fantasy|Theme-Game-Sport|Theme-Fantasy|Demographic|Cast-Main Cast|Setting-Scene|Theme-Other|Theme-Action|Theme-Comedy,,bones,,
101368,Planet With,Planet With,プラネット・ウィズ,TV,FINISHED,12,SUMMER,2018,69,70,19622,175,Action|Mecha|Sci-Fi,Super Robot|Aliens|Found Family|Coastal|Male Protagonist|Heterosexual|Amnesia|School|Space|Anti-Hero|Coming of Age|School Club|Slapstick,Theme-Sci-Fi-Mecha|Cast-Traits|Theme-Other|Setting-Scene|Cast-Main Cast|Theme-Romance|Cast-Traits|Setting-Scene|Setting-Universe|Cast-Main Cast|Theme-Drama|Setting-Scene|Theme-Comedy,Time Skip|Dragons,J.C.STAFF,,
132,GetBackers,GetBackers: Dakkanya,GetBackers 奪還屋,TV,FINISHED,49,FALL,2002,71,71,19597,306,Action|Comedy|Drama|Mystery,Super Power|Crime|Urban|Work|Urban Fantasy|Drugs|Shounen|Male Protagonist|Martial Arts|Ensemble Cast|Virtual World|Yakuza|Mafia|Chibi,Theme-Fantasy|Theme-Other|Setting-Scene|Setting-Scene|Setting-Universe|Theme-Other|Demographic|Cast-Main Cast|Theme-Action|Cast-Main Cast|Setting-Universe|Theme-Other-Organisations|Theme-Other-Organisations|Theme-Other,,Studio DEEN,,
98298,Pokémon the Movie: I Choose You!,Pocket Monsters: Kimi ni Kimeta!,劇場版 ポケットモンスター キミにきめた!,MOVIE,FINISHED,1,SUMMER,2017,70,70,19571,232,Action|Adventure|Fantasy,Animals|Travel|Proxy Battle|Wilderness|Primarily Child Cast|Male Protagonist|Kids|CGI|Alternate Universe,Theme-Other|Theme-Other|Theme-Other|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Demographic|Technical|Setting-Universe,,OLM,,
514,Le Portrait de Petit Cossette,Cossette no Shouzou,コゼットの肖像,OVA,FINISHED,3,SPRING,2004,65,65,19571,296,Drama|Horror|Psychological|Romance|Supernatural,Ghost|Denpa|Drawing|Female Protagonist|Age Gap|Male Protagonist|Magic|CGI|Isekai|Nudity,Cast-Traits|Theme-Other|Theme-Arts|Cast-Main Cast|Theme-Romance|Cast-Main Cast|Theme-Fantasy|Technical|Theme-Fantasy|Cast-Traits,Revenge|Tragedy|Gore|Body Horror|Monster Boy,Daume,,
160442,Rokudo's Bad Girls,Rokudou no Onna-tachi,六道の悪女たち,TV,FINISHED,12,SPRING,2023,61,61,19563,315,Action|Comedy|Drama|Romance|Supernatural,Delinquents|Female Harem|Primarily Teen Cast|School|Heterosexual|Bullying|Gangs|Gyaru|Slapstick|Tomboy|Urban|Motorcycles|Male Protagonist|Crossdressing|Shounen|Super Power|Surreal Comedy|Video Games,Cast-Traits|Theme-Romance|Cast-Main Cast|Setting-Scene|Theme-Romance|Theme-Drama|Theme-Other-Organisations|Cast-Traits|Theme-Comedy|Cast-Traits|Setting-Scene|Theme-Other-Vehicle|Cast-Main Cast|Cast-Traits|Demographic|Theme-Fantasy|Theme-Comedy|Theme-Game,,Satelight,,
21305,Overlord: Ple Ple Pleiades,Overlord: Ple Ple Pleiades,オーバーロード ぷれぷれぷれあです,SPECIAL,FINISHED,8,SUMMER,2015,67,67,19561,109,Action|Comedy|Fantasy,Anti-Hero|Demons|Skeleton|Primarily Female Cast|Maids|Isekai|Chibi|Butler|Necromancy|Magic|Virtual World|Kingdom Management|Flash,Cast-Main Cast|Cast-Traits|Cast-Traits|Cast-Main Cast|Cast-Traits|Theme-Fantasy|Theme-Other|Cast-Traits|Theme-Fantasy|Theme-Fantasy|Setting-Universe|Theme-Drama|Technical,,Studio PuYUKAI,,87489|101083
21235,Kuroko's Basketball: The Greatest Present,Kuroko no Basket: Saikou no Present Desu,黒子のバスケ ~最高のプレゼントです~,SPECIAL,FINISHED,1,FALL,2015,78,79,19557,189,Comedy|Sports,School|Shounen|Basketball|Male Protagonist|Primarily Male Cast|Primarily Teen Cast,Setting-Scene|Demographic|Theme-Game-Sport|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast,,Production I.G,,
21321,Shonen Maid,Shounen Maid,少年メイド,TV,FINISHED,12,SPRING,2016,70,70,19542,281,Comedy|Slice of Life,Maids|Family Life|Crossdressing|Male Protagonist|Cute Boys Doing Cute Things|Fashion|Shoujo,Cast-Traits|Theme-Slice of Life|Cast-Traits|Cast-Main Cast|Theme-Slice of Life|Theme-Arts|Demographic,Idol|Ghost,8-bit,,
99807,22/7 (nanabun no nijyuuni),22/7,22/7 （ナナブンノニジュウニ）,TV,FINISHED,12,WINTER,2020,65,65,19525,286,Drama|Music,Idol|Primarily Female Cast|Ensemble Cast|Female Protagonist|Cute Girls Doing Cute Things|Dancing|CGI,Cast-Traits|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Slice of Life|Theme-Arts-Music|Technical,,A-1 Pictures,,114249
98529,Ms. Koizumi Loves Ramen Noodles,Ramen Daisuki Koizumi-san,ラーメン大好き小泉さん,TV,FINISHED,12,WINTER,2018,62,62,19523,159,Comedy|Slice of Life,Food|Female Protagonist|Primarily Female Cast|Cute Girls Doing Cute Things|Yandere,Theme-Arts|Cast-Main Cast|Cast-Main Cast|Theme-Slice of Life|Cast-Traits,,Studio Gokumi,,
1546,Negima!? Magister Negi Magi,Negima!?,ネギま!?,TV,FINISHED,26,FALL,2006,66,66,19505,145,Adventure|Comedy|Ecchi|Fantasy|Romance,Magic|Vampire|Primarily Female Cast|Male Protagonist|Primarily Teen Cast|Female Harem|Teacher|Surreal Comedy|School|Urban Fantasy|Card Battle,Theme-Fantasy|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Cast-Traits|Theme-Comedy|Setting-Scene|Setting-Universe|Theme-Game-Card & Board Game,,Shaft,,21855
97988,,DRIFTERS OVA,ドリフターズ (2017),OVA,FINISHED,3,FALL,2017,73,73,19488,112,Action|Adventure|Comedy|Fantasy,War|Samurai|Isekai|Historical|Gore|Primarily Adult Cast|Primarily Male Cast|Male Protagonist|Swordplay|Seinen|Anachronism|Politics,Theme-Other|Cast-Traits|Theme-Fantasy|Setting-Time|Theme-Other|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Action|Demographic|Setting-Time|Theme-Other,,Hoods Entertainment,21123,
6203,Whispered Words,Sasameki Koto,ささめきこと,TV,FINISHED,13,FALL,2009,67,68,19487,190,Comedy|Romance,Yuri|Coming of Age|School|Primarily Female Cast|Primarily Teen Cast|Female Protagonist|Love Triangle|LGBTQ+ Themes|Unrequited Love|Seinen,Theme-Romance|Theme-Drama|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Theme-Other|Theme-Romance|Demographic,Crossdressing,AIC,,
167146,The Demon Prince of Momochi House,Momochi-san Chi no Ayakashi Ouji,百千さん家のあやかし王子,TV,FINISHED,12,WINTER,2024,62,62,19484,211,Romance|Supernatural,Youkai|Female Protagonist|Shoujo|Primarily Male Cast|Orphan|Male Harem|Urban Fantasy|Kemonomimi|Nekomimi|Heterosexual,Theme-Fantasy|Cast-Main Cast|Demographic|Cast-Main Cast|Cast-Traits|Theme-Romance|Setting-Universe|Cast-Traits|Cast-Traits|Theme-Romance,,Drive,,
5112,Akikan!,Akikan!,アキカン!,TV,FINISHED,12,WINTER,2009,55,55,19464,74,Comedy|Ecchi|Fantasy|Romance,Shapeshifting|Henshin|Female Harem|Tsundere|Card Battle|Male Protagonist|Primarily Female Cast|Super Power|Kuudere|School|Baseball|Boys' Love|Yuri|Nudity|Maids|Slapstick,Theme-Fantasy|Theme-Fantasy|Theme-Romance|Cast-Traits|Theme-Game-Card & Board Game|Cast-Main Cast|Cast-Main Cast|Theme-Fantasy|Cast-Traits|Setting-Scene|Theme-Game-Sport|Theme-Romance|Theme-Romance|Cast-Traits|Cast-Traits|Theme-Comedy,Witch|Love Triangle,Brain's Base,,
28,,Yakitate!! Japan,焼きたて!! ジャぱん,TV,FINISHED,69,FALL,2004,75,76,19462,350,Comedy,Food|Meta|Surreal Comedy|Parody|Shounen|Male Protagonist|Ensemble Cast|Educational,Theme-Arts|Theme-Other|Theme-Comedy|Theme-Comedy|Demographic|Cast-Main Cast|Cast-Main Cast|Theme-Other,Time Manipulation|Isekai|Magic,Sunrise,,
11227,Lagrange: The Flower of Rin-ne,Rinne no Lagrange,輪廻のラグランジェ,TV,FINISHED,12,WINTER,2012,69,69,19457,783,Action|Comedy|Mecha,Primarily Female Cast|Aliens|School Club|Female Protagonist|Real Robot|CGI|Kuudere|Crossdressing,Cast-Main Cast|Cast-Traits|Setting-Scene|Cast-Main Cast|Theme-Sci-Fi-Mecha|Technical|Cast-Traits|Cast-Traits,Yuri|Time Skip,Xebec,,13727
20796,Junjou Romantica 3,Junjou Romantica 3,純情ロマンチカ3,TV,FINISHED,12,SUMMER,2015,71,71,19452,379,Drama|Romance,Boys' Love|Primarily Adult Cast|LGBTQ+ Themes|Primarily Male Cast|Male Protagonist|Cute Boys Doing Cute Things|Shoujo|Writing|Tsundere,Theme-Romance|Cast-Main Cast|Theme-Other|Cast-Main Cast|Cast-Main Cast|Theme-Slice of Life|Demographic|Theme-Arts|Cast-Traits,,Studio DEEN,4814,
97979,Fastest Finger First,Nana Maru San Batsu,ナナマル サンバツ,TV,FINISHED,12,SUMMER,2017,63,63,19451,85,Comedy|Slice of Life|Sports,Educational|School Club|School|Seinen|Video Games|Otaku Culture|Cosmic Horror,Theme-Other|Setting-Scene|Setting-Scene|Demographic|Theme-Game|Theme-Other|Theme-Other,Gender Bending,TMS Entertainment,,
8536,,FORTUNE ARTERIAL: Akai Yakusoku,FORTUNE ARTERIAL 赤い約束,TV,FINISHED,12,FALL,2010,62,63,19441,130,Comedy|Romance|Supernatural,Vampire|School|Heterosexual|Female Harem|Kuudere|Card Battle|Nun,Cast-Traits|Setting-Scene|Theme-Romance|Theme-Romance|Cast-Traits|Theme-Game-Card & Board Game|Cast-Traits,Tragedy|Amnesia,feel.,,9347
